player_id,player_name,position,team,p10,p25,p50,p75,p90,mean,p_10_plus,p_15_plus,p_20_plus,range_50,range_80,role_uncertainty,uncertainty,games_sample,same_team,team_change,rookie,prior_target_share,prior_rush_share,expected_team_pass_attempts,expected_team_rush_attempts,opponent,matchup_multiplier,matchup_source,opponent_points_allowed,league_points_allowed,calibration
00-0036912,DeVonta Smith,WR,PHI,3.49481965718287,6.495701468150132,11.183789777861936,18.681830909695563,26.360758806880085,12.60535560122103,0.5578,0.3215,0.1669,6.5–18.7,3.5–26.4,0.1220107993733602,low,80,1,0,0,0.2517916588318677,0.0003920855185566,29.235294117647054,28.11764705882353,WAS,1.08,prior_points_allowed,35.33427358452055,32.31249226456602,walk_forward_conformal
00-0033906,Alvin Kamara,RB,NO,4.577735477630268,7.230699934650787,11.272973485179136,17.88317088828033,22.92884355409473,12.42970785403653,0.613,0.29055,0.11015,7.2–17.9,4.6–22.9,0.1187082014431452,low,66,1,0,0,0.1676275206578362,0.5198998421555353,34.76470588235294,25.58823529411765,DET,0.92,prior_points_allowed,18.85176960444136,21.913128667046664,walk_forward_conformal
00-0035640,DK Metcalf,WR,PIT,2.9130760775873923,6.019829335286612,10.8564384139274,18.520277747437916,26.4007935084503,12.337348333681376,0.5388,0.31435,0.1677,6.0–18.5,2.9–26.4,0.1159426867323137,low,80,1,0,0,0.2265359135923992,0.0016477115651185,32.35294117647059,23.941176470588236,ATL,1.0505768179950956,prior_points_allowed,34.17747479283178,32.31249226456602,walk_forward_conformal
00-0037744,Trey McBride,TE,ARI,4.171765171091289,6.870972061251642,10.858808169000582,16.15750101290616,20.931882400193473,12.07585112556441,0.5535,0.28995,0.13115,6.9–16.2,4.2–20.9,0.1320637295560822,low,62,1,0,0,0.2530601460376849,0.0004997467949572,38.1764705882353,21.529411764705884,LAC,0.92,prior_points_allowed,11.119047230273091,12.652930716937783,walk_forward_conformal
00-0035685,David Montgomery,RB,HOU,3.1186374859797183,5.70892678005518,10.598355016756509,18.071947576181465,24.17419140752967,12.018560466618585,0.54785,0.2889,0.1333,5.7–18.1,3.1–24.2,0.3325868738621221,medium,74,0,1,0,0.0728245105709197,0.4100499324607503,34.23529411764706,27.941176470588236,BUF,1.053878258176944,prior_points_allowed,23.26243289994693,21.913128667046664,walk_forward_conformal
00-0036875,Rhamondre Stevenson,RB,NE,3.4344384491649285,6.136273482594649,10.730035800491246,17.801934000455002,23.384013067111013,12.01447416372829,0.5586,0.2828,0.1188,6.1–17.8,3.4–23.4,0.1138907420991544,low,70,1,0,0,0.1068026470384002,0.4187068549865892,29.529411764705884,29.058823529411764,SEA,0.994483404189132,prior_points_allowed,21.77517655223088,21.913128667046664,walk_forward_conformal
00-0036322,Justin Jefferson,WR,MIN,3.613045144982189,6.354082180205502,10.60930178697268,17.42924656348757,24.63084885757282,11.890519235261802,0.5334,0.28145,0.13485,6.4–17.4,3.6–24.6,0.1184733194399044,low,78,1,0,0,0.2993770510730121,0.0048287820868182,28.470588235294116,24.11764705882353,GB,0.974523521832169,prior_points_allowed,31.37306608972527,32.31249226456602,walk_forward_conformal
00-0039064,Zay Flowers,WR,BAL,3.213433758547487,6.183667474245659,10.429147647581187,17.56665204123693,24.85407354351756,11.83370559963562,0.52065,0.28665,0.13975,6.2–17.6,3.2–24.9,0.1294326506761156,low,50,1,0,0,0.2745328689577055,0.0170136693133722,24.823529411764707,29.823529411764707,IND,1.0508819185840723,prior_points_allowed,34.18872515001837,32.31249226456602,walk_forward_conformal
00-0038597,Chase Brown,RB,CIN,3.651040390117067,6.194154636269598,10.441007253026566,17.424312915979623,22.83841288295084,11.799443714467294,0.5437,0.26495,0.107,6.2–17.4,3.7–22.8,0.111420778364764,low,45,1,0,0,0.1175316387351766,0.5564698386200938,37.64705882352941,22.41176470588235,TB,0.9388938833122168,prior_points_allowed,20.385063477160465,21.913128667046664,walk_forward_conformal
00-0039361,Bucky Irving,RB,TB,3.41342535840453,5.895235048292571,10.07468781630457,17.04609257048959,22.300743806854925,11.455154980295488,0.5209,0.24955,0.09635,5.9–17.0,3.4–22.3,0.1524649329474646,low,27,1,0,0,0.0991057502199767,0.5112586666596298,32.8235294117647,27.764705882352946,CIN,1.08,prior_points_allowed,24.59580560885006,21.913128667046664,walk_forward_conformal
00-0038134,Kenneth Walker III,RB,KC,3.466830457811252,6.035214573911586,10.137412921066929,16.819659156878046,22.060691264444436,11.384364713022205,0.5265,0.2404,0.0921,6.0–16.8,3.5–22.1,0.3281506265450697,low,58,0,1,0,0.0918779120554727,0.5203250057291088,34.35294117647059,25.294117647058822,DEN,0.9402587433682812,prior_points_allowed,20.41919418704331,21.913128667046664,walk_forward_conformal
00-0037740,Garrett Wilson,WR,NYJ,3.0971502122694625,5.884292565679106,10.043105954107372,16.924347196486625,23.803429429772734,11.353593077128,0.50005,0.261,0.12395,5.9–16.9,3.1–23.8,0.1222862496096672,low,58,1,0,0,0.2919772964143292,0.005294888120542,29.058823529411764,26.823529411764707,TEN,1.0789759704956452,prior_points_allowed,35.22467240886639,32.31249226456602,walk_forward_conformal
00-0030279,Keenan Allen,WR,IND,3.016769240325943,5.814189616633353,9.96279287479612,17.048031241278558,23.992036914573248,11.335292712016525,0.4961,0.265,0.1256,5.8–17.0,3.0–24.0,0.3404922662968423,medium,71,0,1,0,0.2474974327810307,0.0007151294033122,32.1764705882353,26.0,BAL,1.08,prior_points_allowed,35.33400008164265,32.31249226456602,walk_forward_conformal
00-0036252,Michael Pittman,WR,PIT,2.931398614903428,5.623295884995118,9.6761298256163,16.629208792339934,23.59195470727547,11.083169851032276,0.47745,0.25065,0.11765,5.6–16.6,2.9–23.6,0.3411658745499764,medium,82,0,1,0,0.2409993368897512,0.0010022266193199,32.35294117647059,23.941176470588236,ATL,1.0505768179950956,prior_points_allowed,34.17747479283178,32.31249226456602,walk_forward_conformal
00-0034351,Dallas Goedert,TE,PHI,2.1693711116826586,4.905780559785708,9.422704563757794,15.488806359025784,21.28218520305155,10.967441964062402,0.47175,0.26145,0.13395,4.9–15.5,2.2–21.3,0.1249066521365782,low,66,1,0,0,0.2019660685432026,0.0003098405354044,29.235294117647054,28.11764705882353,WAS,1.0214477686101064,prior_points_allowed,12.962619912642364,12.652930716937783,walk_forward_conformal
00-0035261,Tony Pollard,RB,TEN,3.4747721287975004,5.827737028245917,9.616805778600522,16.231264747767355,21.306842750651978,10.936628571348097,0.49035,0.2135,0.07645,5.8–16.2,3.5–21.3,0.1099711598875834,low,81,1,0,0,0.0965487738248553,0.5782781437436606,33.529411764705884,22.235294117647054,NYJ,1.08,prior_points_allowed,24.792227619708537,21.913128667046664,walk_forward_conformal
00-0039338,Brock Bowers,TE,LV,2.5646678991114715,5.36685410129849,9.490293031875735,15.113595390424742,20.43200671670373,10.929353862057912,0.4725,0.2491,0.1169,5.4–15.1,2.6–20.4,0.1508306994218455,low,29,1,0,0,0.2436978255863655,0.0096671490001798,30.294117647058822,21.705882352941178,MIA,1.08,prior_points_allowed,14.658329591378536,12.652930716937783,walk_forward_conformal
00-0033293,Aaron Jones,RB,MIN,3.4650611631879285,5.859030793245387,9.645791098416405,16.169936660531224,21.05692580992676,10.91149277304198,0.49205,0.21075,0.0746,5.9–16.2,3.5–21.1,0.1105279134227598,low,72,1,0,0,0.1316761670035139,0.4964220635628402,28.470588235294116,24.11764705882353,GB,0.9943918258502428,prior_points_allowed,21.772886475895007,21.913128667046664,walk_forward_conformal
00-0030506,Travis Kelce,TE,KC,3.004367456791051,5.647935495853949,9.601277491192672,14.94054337398153,19.907916648871396,10.911267841613215,0.47615,0.2431,0.10865,5.6–14.9,3.0–19.9,0.1090065438175299,low,81,1,0,0,0.2179513895504064,0.0019909856047744,34.35294117647059,25.294117647058822,DEN,1.0456385259506302,prior_points_allowed,13.311915744785075,12.652930716937783,walk_forward_conformal
00-0036613,Jaylen Waddle,WR,DEN,2.59864225844304,5.351985530358611,9.394288636728312,16.361566879093083,23.304071781856333,10.813996577567757,0.46455,0.2417,0.11195,5.4–16.4,2.6–23.3,0.3399657847833125,medium,78,0,1,0,0.2138770476404054,0.0067874729016928,36.05882352941177,26.823529411764707,KC,0.939527952896641,prior_points_allowed,30.08263052618688,32.31249226456602,walk_forward_conformal
00-0039337,Malik Nabers,WR,NYG,2.672719594342828,5.369965057700696,9.446831845376868,16.345840470931396,23.07528143559056,10.783768812648932,0.46685,0.23975,0.10845,5.4–16.3,2.7–23.1,0.2621516071951779,low,19,1,0,0,0.3305153336752346,0.0083629605688429,30.941176470588236,30.058823529411764,DAL,1.08,prior_points_allowed,36.25957790749888,32.31249226456602,walk_forward_conformal
00-0034348,Courtland Sutton,WR,DEN,2.5041086549053775,5.265817104742148,9.336827628701103,16.302517423892283,23.12239504078995,10.672852064948106,0.46015,0.2393,0.10935,5.3–16.3,2.5–23.1,0.1196241099502499,low,81,1,0,0,0.2222577088458482,0.0001843161937477,36.05882352941177,26.823529411764707,KC,0.939527952896641,prior_points_allowed,30.08263052618688,32.31249226456602,walk_forward_conformal
00-0036973,Travis Etienne,RB,NO,3.1231253370856837,5.422823196488185,9.360051025076286,16.010485555455773,21.091429857346533,10.668076996892232,0.4706,0.20525,0.07455,5.4–16.0,3.1–21.1,0.3208562077122848,low,66,0,1,0,0.1030478039648351,0.5153347324421056,34.76470588235294,25.58823529411765,DET,0.92,prior_points_allowed,18.85176960444136,21.913128667046664,walk_forward_conformal
00-0039065,Sam LaPorta,TE,DET,2.3435603944358703,5.019040745526738,9.16728779585914,14.79173485239144,20.164869888487985,10.620797542189534,0.45225,0.23675,0.11235,5.0–14.8,2.3–20.2,0.116635795556375,low,42,1,0,0,0.1881402735559065,0.0006067961165048,34.23529411764706,26.0,NO,0.920568745510698,prior_points_allowed,11.506004816916358,12.652930716937783,walk_forward_conformal
00-0031588,Stefon Diggs,WR,WAS,2.683682104458841,5.289898338165222,9.16895487033251,15.858094110908716,22.68235815833193,10.509958875656205,0.4509,0.22285,0.1016,5.3–15.9,2.7–22.7,0.3432482991026522,medium,75,0,1,0,0.2464217270941537,0.0022616555439419,27.58823529411765,28.470588235294116,PHI,0.966142776190683,prior_points_allowed,31.064032330489447,32.31249226456602,walk_forward_conformal
00-0034960,Jakobi Meyers,WR,JAX,2.9621122165476947,5.465296457198409,9.262275968989368,15.724251832678448,22.06347430281609,10.4327078855935,0.4503,0.21935,0.09005,5.5–15.7,3.0–22.1,0.1182036845457694,low,77,1,0,0,0.2310799258802497,0.0085677074608245,33.11764705882353,28.764705882352946,CLE,0.9313366220257432,prior_points_allowed,29.78058129566886,32.31249226456602,walk_forward_conformal
00-0036158,J.K. Dobbins,RB,DEN,3.0343074162603134,5.254686737879615,9.077228127798469,15.503030419925356,20.49886805903722,10.352865559235685,0.4521,0.1833,0.065,5.3–15.5,3.0–20.5,0.1072963675343243,low,32,1,0,0,0.0707370120232872,0.5284234322196475,36.05882352941177,26.823529411764707,KC,0.92,prior_points_allowed,18.955231252806467,21.913128667046664,walk_forward_conformal
00-0039067,Rashee Rice,WR,KC,2.727297080723486,5.186837561857669,9.114159928866307,15.62911319896758,22.091810673749784,10.298240024860664,0.4455,0.2135,0.092,5.2–15.6,2.7–22.1,0.1680387794037956,low,28,1,0,0,0.2447283487667744,0.0150977054227161,34.35294117647059,25.294117647058822,DEN,0.92,prior_points_allowed,29.35199003959669,32.31249226456602,walk_forward_conformal
00-0036893,Najee Harris,RB,NYG,3.01660673168195,5.203048511506021,8.935437400454617,15.440457175534169,20.487560998103632,10.2740769078588,0.4419,0.18365,0.064,5.2–15.4,3.0–20.5,0.3328720494761874,medium,71,0,1,0,0.0894788501660711,0.4940223635357264,30.941176470588236,30.058823529411764,DAL,1.0200500848637788,prior_points_allowed,22.41451606319141,21.913128667046664,walk_forward_conformal
00-0039915,Ladd McConkey,WR,LAC,2.330051716222723,4.970458257248655,8.941796518445198,15.67271014982468,22.458428951758656,10.24545366588358,0.4402,0.2176,0.09705,5.0–15.7,2.3–22.5,0.1190740130134469,low,32,1,0,0,0.2238817235388163,0.0,33.470588235294116,27.41176470588235,ARI,0.9825982148291386,prior_points_allowed,31.67081438543495,32.31249226456602,walk_forward_conformal
00-0035659,Terry McLaurin,WR,WAS,2.2317314946512097,4.796370133099265,8.800413749724182,15.613475551872114,22.662748632065902,10.185180719299252,0.43125,0.21675,0.1013,4.8–15.6,2.2–22.7,0.1200825848340889,low,78,1,0,0,0.2333800925144395,0.0033198936257923,27.58823529411765,28.470588235294116,PHI,0.966142776190683,prior_points_allowed,31.064032330489447,32.31249226456602,walk_forward_conformal
00-0040122,Ashton Jeanty,RB,LV,2.640618580036362,4.7830672148359765,8.697728592581164,15.380383908930934,20.735110219670148,10.118188304098556,0.4297,0.1843,0.06915,4.8–15.4,2.6–20.7,0.2702882414382309,low,17,1,0,0,0.1475960316391859,0.7113810809545106,30.294117647058822,21.705882352941178,MIA,1.0288293623037013,prior_points_allowed,22.634057231497735,21.913128667046664,walk_forward_conformal
00-0038117,Wan'Dale Robinson,WR,TEN,3.192933619549575,5.467569080999042,8.937394068564451,15.053461491702969,20.943930738740516,10.038055537084976,0.42895,0.19085,0.0731,5.5–15.1,3.2–20.9,0.3485592025930658,medium,54,0,1,0,0.2618731164268318,0.00896853097501,33.529411764705884,22.235294117647054,NYJ,0.92,prior_points_allowed,28.71988978242234,32.31249226456602,walk_forward_conformal
00-0033885,David Njoku,TE,LAC,1.8622761458903347,4.006797878965217,8.064225889600776,13.700942680079445,19.201316634683096,9.625737167108388,0.4,0.2051,0.09675,4.0–13.7,1.9–19.2,0.3395647812897382,medium,67,0,1,0,0.1733486168574697,0.0006499374672207,33.470588235294116,27.41176470588235,ARI,1.076703280496501,prior_points_allowed,13.762097909948157,12.652930716937783,walk_forward_conformal
00-0038997,Josh Downs,WR,IND,2.182215965104404,4.553213245803682,8.20195026730967,14.736885873962953,21.247623140294134,9.527515383947254,0.3945,0.18485,0.0785,4.6–14.7,2.2–21.2,0.1189162454379183,low,47,1,0,0,0.1979915041832171,0.0035105785433439,32.1764705882353,26.0,BAL,1.08,prior_points_allowed,35.33400008164265,32.31249226456602,walk_forward_conformal
00-0037256,Rachaad White,RB,WAS,2.4639001317421068,4.583387716258727,8.206362854640075,14.496769192848957,19.298729608981525,9.471041754652369,0.39075,0.14745,0.047,4.6–14.5,2.5–19.3,0.3258727244011545,low,66,0,1,0,0.0967938163353634,0.3728716748793923,27.58823529411765,28.470588235294116,PHI,0.946224557936984,prior_points_allowed,20.56837980160836,21.913128667046664,walk_forward_conformal
00-0036555,Chuba Hubbard,RB,CAR,2.588441707562999,4.593404340267976,8.002067018296714,14.275369717887711,19.109103992148604,9.369331124273613,0.37585,0.14135,0.04475,4.6–14.3,2.6–19.1,0.1094423498495141,low,77,1,0,0,0.0919117268493394,0.4451806168994044,30.294117647058822,27.11764705882353,CHI,1.0540969850160575,prior_points_allowed,23.265918275707225,21.913128667046664,walk_forward_conformal
00-0033921,Chris Godwin Jr.,WR,TB,2.4972725030980225,4.829360246697696,8.19009116741515,14.22218436930423,20.396486687619724,9.332855085807932,0.38475,0.16525,0.064,4.8–14.2,2.5–20.4,0.1189633439820694,low,62,1,0,0,0.219638621965064,0.0057604861721548,32.8235294117647,27.764705882352946,CIN,0.9217436505794117,prior_points_allowed,29.422597767073515,32.31249226456602,walk_forward_conformal
00-0038544,Quentin Johnston,WR,LAC,1.855046281644707,3.913897443697095,7.922091531655654,14.710933601710128,21.63686910723044,9.305052584486488,0.3844,0.18925,0.0843,3.9–14.7,1.9–21.6,0.1182710962813843,low,45,1,0,0,0.1833760458754606,0.0065736556252032,33.470588235294116,27.41176470588235,ARI,0.9825982148291386,prior_points_allowed,31.67081438543495,32.31249226456602,walk_forward_conformal
00-0037240,Jameson Williams,WR,DET,1.984332649390426,3.9174890997969944,7.896252660332433,14.608661262321384,21.369312860001127,9.275869495352262,0.38115,0.18445,0.0822,3.9–14.6,2.0–21.4,0.1218831384691895,low,50,1,0,0,0.1686519450689537,0.0150749120951828,34.23529411764706,26.0,NO,0.96372953680784,prior_points_allowed,30.97504592399069,32.31249226456602,walk_forward_conformal
00-0040666,Omarion Hampton,RB,LAC,2.1693046197810917,4.165392511020896,7.783611508404399,14.407553935432556,19.51033602675806,9.274960044130598,0.37425,0.1503,0.0524,4.2–14.4,2.2–19.5,0.3423712102878828,medium,9,1,0,0,0.1180492504631208,0.5482604297183851,33.470588235294116,27.41176470588235,ARI,1.08,prior_points_allowed,25.457492754214805,21.913128667046664,walk_forward_conformal
00-0037664,Alec Pierce,WR,IND,0.0,3.358959765292993,7.5085722221793665,14.762854279577706,22.58779195602714,9.261345779871473,0.37255,0.19875,0.0999,3.4–14.8,0.0–22.6,0.1120566591745368,low,64,1,0,0,0.1543297122923697,0.0,32.1764705882353,26.0,BAL,1.08,prior_points_allowed,35.33400008164265,32.31249226456602,walk_forward_conformal
00-0037228,Jaylen Warren,RB,PIT,2.547049936485684,4.607069140471162,8.047125005665269,14.093035118181296,18.691296299873997,9.24988450908289,0.3711,0.13185,0.0388,4.6–14.1,2.5–18.7,0.1103016694238749,low,64,1,0,0,0.1092095767478119,0.4046000168968988,32.35294117647059,23.941176470588236,ATL,0.9694858804420624,prior_points_allowed,21.150069804465858,21.913128667046664,walk_forward_conformal
00-0036970,Kyle Pitts,TE,ATL,2.08047944689552,4.268809932290898,7.80284407921909,12.63652842265132,17.348816957630937,9.084905271592442,0.3685,0.16545,0.0677,4.3–12.6,2.1–17.3,0.1171589979195052,low,78,1,0,0,0.1971177971472488,0.0004776664402173,32.05882352941177,28.058823529411764,PIT,1.08,prior_points_allowed,14.61475282687676,12.652930716937783,walk_forward_conformal
00-0034837,Calvin Ridley,WR,TEN,2.090017246265162,4.364541762471668,7.769261527815744,13.972141250855518,20.2667508154581,9.022846803331346,0.36375,0.16075,0.06195,4.4–14.0,2.1–20.3,0.1221300366694417,low,46,1,0,0,0.2151945720775068,0.0117797196501992,33.529411764705884,22.235294117647054,NYJ,0.92,prior_points_allowed,28.71988978242234,32.31249226456602,walk_forward_conformal
00-0033908,Cooper Kupp,WR,SEA,2.0377270179736215,4.203995476075295,7.73295494649538,14.0073217846602,20.330790597154422,8.977053952152012,0.3639,0.161,0.066,4.2–14.0,2.0–20.3,0.1300797695459679,low,66,1,0,0,0.2139523316366245,0.0053290817344381,28.294117647058822,29.823529411764707,NE,0.969154703521708,prior_points_allowed,31.175094909580768,32.31249226456602,walk_forward_conformal
00-0038559,Michael Wilson,WR,ARI,1.867153785971836,3.877768013301989,7.588868824991606,14.081786897436572,20.598891652171197,8.954536997132418,0.36305,0.1673,0.07135,3.9–14.1,1.9–20.6,0.1178904441193149,low,46,1,0,0,0.1693512131771439,0.0008718902580795,38.1764705882353,21.529411764705884,LAC,0.9582457411854371,prior_points_allowed,30.77283504102543,32.31249226456602,walk_forward_conformal
00-0039893,Brian Thomas Jr.,WR,JAX,2.026226154981887,4.138234240422426,7.691347235660563,13.996637058349275,20.17178559648904,8.90439077489826,0.3622,0.1596,0.0633,4.1–14.0,2.0–20.2,0.1320644003987877,low,31,1,0,0,0.2189954353903893,0.0096190993237663,33.11764705882353,28.764705882352946,CLE,0.9313366220257432,prior_points_allowed,29.78058129566886,32.31249226456602,walk_forward_conformal
00-0033090,Hunter Henry,TE,NE,1.7716251370941871,3.4965823867897465,7.117944439705559,12.776589880402405,17.909144544555236,8.874001447426917,0.35905,0.17655,0.07855,3.5–12.8,1.8–17.9,0.1161340476243139,low,78,1,0,0,0.1721368765211665,0.0,29.529411764705884,29.058823529411764,SEA,1.072008882057054,prior_points_allowed,13.694214597705844,12.652930716937783,walk_forward_conformal
00-0040124,Tetairoa McMillan,WR,CAR,1.8539239557182696,3.712065388058127,7.377064266650831,13.845624921089012,20.296202699377385,8.737784408526679,0.34875,0.1571,0.067,3.7–13.8,1.9–20.3,0.2677414089277051,low,17,1,0,0,0.2574024620530512,0.0,30.294117647058822,27.11764705882353,CHI,1.028998479205959,prior_points_allowed,33.38178960689064,32.31249226456602,walk_forward_conformal
00-0036139,Rico Dowdle,RB,PIT,2.1349925987503635,4.072175523190601,7.382781650393667,13.46488272655258,18.1555724914083,8.697334582137074,0.3321,0.1157,0.03405,4.1–13.5,2.1–18.2,0.3284823444961424,low,51,0,1,0,0.087042176777438,0.4561680496818001,32.35294117647059,23.941176470588236,ATL,0.9694858804420624,prior_points_allowed,21.150069804465858,21.913128667046664,walk_forward_conformal
00-0039849,Marvin Harrison Jr.,WR,ARI,1.8616755626523216,3.864759623724605,7.398739523317562,13.650204893804776,20.052691358044537,8.656998133467747,0.34375,0.15335,0.0619,3.9–13.7,1.9–20.1,0.149224570227722,low,29,1,0,0,0.201339064327093,0.0,38.1764705882353,21.529411764705884,LAC,0.9582457411854371,prior_points_allowed,30.77283504102543,32.31249226456602,walk_forward_conformal
00-0039146,Jayden Reed,WR,GB,1.930249838803181,3.761008925402481,7.219741155270556,13.773942033857146,19.962854482013395,8.646226579112081,0.34395,0.1557,0.0607,3.8–13.8,1.9–20.0,0.1090890459871218,low,38,1,0,0,0.1680014762963654,0.0303693887612264,28.764705882352946,28.941176470588236,MIN,1.0186290445294994,prior_points_allowed,32.999424419316654,32.31249226456602,walk_forward_conformal
00-0034827,DJ Moore,WR,BUF,2.0264877453736267,4.104566499936569,7.517975037403798,13.568866769981838,19.456256442411348,8.637978346880592,0.3428,0.14445,0.0533,4.1–13.6,2.0–19.5,0.3419352058210988,medium,85,0,1,0,0.2295117692282214,0.0259974183599385,29.11764705882353,32.1764705882353,HOU,0.9280877878513176,prior_points_allowed,29.660782953014653,32.31249226456602,walk_forward_conformal
00-0039384,Tyrone Tracy Jr.,RB,NYG,2.303444321107154,4.186391252054656,7.372882486889321,13.349550557245015,17.868018300312514,8.637455033820979,0.32405,0.10915,0.02795,4.2–13.3,2.3–17.9,0.1088220079261354,low,32,1,0,0,0.101526501305171,0.4158953393919288,30.941176470588236,30.058823529411764,DAL,1.0200500848637788,prior_points_allowed,22.41451606319141,21.913128667046664,walk_forward_conformal
00-0040663,Harold Fannin Jr.,TE,CLE,1.7693662250010418,3.617745841162251,6.975075085004727,12.216951615379635,17.1085072794251,8.554278043439345,0.34075,0.1553,0.06645,3.6–12.2,1.8–17.1,0.2822782715477674,low,16,1,0,0,0.2184337539936711,0.0190785543608124,32.8235294117647,24.764705882352946,JAX,1.0773576023536524,prior_points_allowed,13.769914683430624,12.652930716937783,walk_forward_conformal
00-0038124,Christian Watson,WR,GB,0.1316713305981557,3.079023621993645,6.815945614953546,13.573453818356072,20.57210844872206,8.436450294403839,0.3303,0.157,0.07285,3.1–13.6,0.1–20.6,0.123433970322558,low,47,1,0,0,0.1763183264437609,0.0092022316857789,28.764705882352946,28.941176470588236,MIN,1.0186290445294994,prior_points_allowed,32.999424419316654,32.31249226456602,walk_forward_conformal
00-0035662,Marquise Brown,WR,PHI,1.718481128371961,3.228466548727264,6.922886569270482,13.552867139479126,20.22110945568323,8.415277602809889,0.333,0.15315,0.0657,3.2–13.6,1.7–20.2,0.3435443295485985,medium,59,0,1,0,0.1821387191832463,0.0015298868628278,29.235294117647054,28.11764705882353,WAS,1.08,prior_points_allowed,35.33427358452055,32.31249226456602,walk_forward_conformal
00-0036407,Jerry Jeudy,WR,CLE,1.9650515582663883,3.8847847254404737,7.170728858250027,13.14712187006349,19.07892795079472,8.343490287076069,0.32235,0.1319,0.0511,3.9–13.1,2.0–19.1,0.1165986654920636,low,75,1,0,0,0.2105584118349519,0.0021337165877314,32.8235294117647,24.764705882352946,JAX,1.0368534909225342,prior_points_allowed,33.67143731885537,32.31249226456602,walk_forward_conformal
00-0034753,Mark Andrews,TE,BAL,1.6036827151244606,3.0103661847690164,6.529826787253616,11.842510607198392,17.028053300754863,8.230411114336324,0.3244,0.15255,0.0656,3.0–11.8,1.6–17.0,0.1233717056469415,low,76,1,0,0,0.1847499658555298,0.0115240608908138,24.823529411764707,29.823529411764707,IND,1.08,prior_points_allowed,14.548601869616686,12.652930716937783,walk_forward_conformal
00-0036040,Juwan Johnson,TE,NO,1.7695831254270382,3.6190311253911776,6.851134071128097,11.582144430584798,16.055731411397744,8.18860075957095,0.31675,0.1325,0.05265,3.6–11.6,1.8–16.1,0.1150720501460629,low,74,1,0,0,0.1535684184500693,0.0,34.76470588235294,25.58823529411765,DET,0.9821056648609124,prior_points_allowed,12.394550353104462,12.652930716937783,walk_forward_conformal
00-0040715,Cam Skattebo,RB,NYG,1.4304528353056518,3.211362866797038,6.577054774966419,12.99131251298612,17.653163033998688,8.025732371130005,0.29815,0.1034,0.0302,3.2–13.0,1.4–17.7,0.3524811372470162,medium,8,1,0,0,0.1291630244755244,0.4029565650630118,30.941176470588236,30.058823529411764,DAL,1.0200500848637788,prior_points_allowed,22.41451606319141,21.913128667046664,walk_forward_conformal
00-0040784,Quinshon Judkins,RB,CLE,1.7387717172505823,3.46777203104069,6.545444849973207,12.528305858683444,16.98498808518481,7.884800651637864,0.2758,0.0873,0.02265,3.5–12.5,1.7–17.0,0.2869002004434468,low,14,1,0,0,0.0827733868928385,0.6667494540346709,32.8235294117647,24.764705882352946,JAX,0.9940583239850904,prior_points_allowed,21.764546679185205,21.913128667046664,walk_forward_conformal
00-0039032,Tyjae Spears,RB,TEN,1.488721273744516,3.3863627349592074,6.496549852857431,12.29544508998594,16.679966065973613,7.708404491994422,0.26355,0.07945,0.02115,3.4–12.3,1.5–16.7,0.1079863265131716,low,42,1,0,0,0.1211069518621718,0.2483929496528092,33.529411764705884,22.235294117647054,NYJ,1.08,prior_points_allowed,24.792227619708537,21.913128667046664,walk_forward_conformal
00-0040734,TreVeyon Henderson,RB,NE,1.4321492685075914,3.1120145614093984,6.2580697291548395,12.460958331588762,16.99544091504753,7.703919266351813,0.2709,0.08875,0.02695,3.1–12.5,1.4–17.0,0.2600218497275386,low,17,1,0,0,0.0839263927556286,0.3647163281964214,29.529411764705884,29.058823529411764,SEA,0.994483404189132,prior_points_allowed,21.77517655223088,21.913128667046664,walk_forward_conformal
00-0038041,Jake Ferguson,TE,DAL,1.576701900378693,3.3512564162424145,6.3603448395610345,10.75323615449338,14.876224577392096,7.653806315323981,0.2802,0.10945,0.04015,3.4–10.8,1.6–14.9,0.1170110495190137,low,59,1,0,0,0.1605301019521816,0.0009516776173037,36.705882352941174,27.352941176470587,NYG,0.92,prior_points_allowed,11.010337643384906,12.652930716937783,walk_forward_conformal
00-0037261,Khalil Shakir,WR,BUF,1.6880066367385935,3.448625135705765,6.432575900744347,12.181326238164996,17.800375564155708,7.609496745999105,0.27735,0.10435,0.0372,3.4–12.2,1.7–17.8,0.1254445599820887,low,57,1,0,0,0.185009803996203,0.0025800871886656,29.11764705882353,32.1764705882353,HOU,0.9280877878513176,prior_points_allowed,29.660782953014653,32.31249226456602,walk_forward_conformal
00-0037816,Romeo Doubs,WR,NE,1.5609846336413062,3.0014885229728003,6.233586024761734,12.3146481257207,18.5096632470482,7.598850571739179,0.2828,0.11735,0.04335,3.0–12.3,1.6–18.5,0.3376392346130581,medium,59,0,1,0,0.1840273098211122,0.0003666585186995,29.529411764705884,29.058823529411764,SEA,0.9416783806690948,prior_points_allowed,30.161925950116338,32.31249226456602,walk_forward_conformal
00-0040730,RJ Harvey,RB,DEN,1.1110874058817377,2.7728661888320696,6.05043166093469,12.34801436210941,17.030548784939615,7.524377147250352,0.26635,0.08955,0.0255,2.8–12.3,1.1–17.0,0.2531473987071971,low,17,1,0,0,0.1020837055509386,0.3130629906165643,36.05882352941177,26.823529411764707,KC,0.92,prior_points_allowed,18.955231252806467,21.913128667046664,walk_forward_conformal
